Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric
EA505,JFK,MIA,2023-11-29,19:57:00,2023-11-08,Phone,4639,40,Business,990.22,Premium,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-29,Non-Holiday,0,Clear,9.91,6.46,15.77,33,0,570.07,21,Emirates,332,407,1197,332
BA202,DFW,MIA,2023-03-18,10:28:00,2023-03-03,Phone,3495,39,First Class,566.06,Discount,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Fog,-7.68,11.41,17.29,6,0,233.18,15,British Airways,76,157,628,76
CA303,DEN,SEA,2023-04-22,12:45:00,2023-01-29,Phone,3058,32,Economy,579.57,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,-6.94,6.02,28.41,108,0,101.61,83,Air Canada,111,124,765,111
DA404,ORD,ATL,2023-09-14,21:57:00,2023-07-21,Online,2041,66,Business,442.73,Discount,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-14,Non-Holiday,0,Fog,37.97,4.16,36.6,11,0,121.2,55,Delta Airlines,256,297,1317,256
DA404,DEN,ATL,2023-07-16,12:41:00,2023-05-23,Travel Agency,1051,41,Economy,395.26,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-16,Non-Holiday,0,Storm,4.65,10.71,22.36,76,0,1244.71,54,Delta Airlines,196,238,761,196
BA202,ORD,MIA,2023-09-03,05:36:00,2023-06-02,Online,417,55,Economy,524.21,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-03,Non-Holiday,0,Rain,2.34,5.52,24.65,61,0,938.76,93,British Airways,245,248,336,245
AA100,DFW,MIA,2023-04-22,15:17:00,2023-04-09,Online,1800,54,Business,541.99,Premium,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,4.41,14.83,34.63,150,0,255.12,13,American Airlines,111,194,917,111
EA505,LAX,SEA,2023-11-11,07:19:00,2023-10-27,Travel Agency,2339,30,Business,844.68,Premium,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-11,Non-Holiday,0,Snow,16.34,13.45,12.36,211,0,258.55,15,Emirates,314,395,439,314
AA100,JFK,SEA,2023-04-01,12:29:00,2023-02-26,Phone,666,36,Business,282.24,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,New Year,2023-04-01,Public Holiday,1,Storm,29.14,1.79,25.88,187,0,589.48,34,American Airlines,90,152,749,90
BA202,DEN,SEA,2023-04-22,03:35:00,2023-03-02,Travel Agency,1879,37,Business,1017.83,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,7.17,10.35,30.01,96,1,101.61,51,British Airways,111,156,215,111
CA303,JFK,MIA,2023-04-07,14:25:00,2023-01-17,Phone,605,53,First Class,349.35,Premium,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Rain,-3.68,14.07,19.89,95,0,728.74,80,Air Canada,96,112,865,96
EA505,LAX,SFO,2023-03-14,15:47:00,2023-01-20,Travel Agency,3537,46,Business,134.63,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-14,Non-Holiday,0,Rain,5.03,3.63,41.65,142,0,608.28,53,Emirates,72,115,947,72
CA303,DEN,ATL,2023-06-07,12:13:00,2023-04-20,Online,4280,44,Business,867.26,Regular,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Clear,16.67,10.58,34.18,209,0,874.3,48,Air Canada,157,205,733,157
CA303,DEN,ATL,2023-06-07,12:13:00,2023-04-20,Online,4280,44,Business,867.26,Regular,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Clear,16.67,10.58,34.18,209,0,706.83,48,Air Canada,157,205,733,157
BA202,ORD,LAS,2023-12-27,10:28:00,2023-10-19,Online,3471,21,Business,259.43,Regular,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Storm,34.48,15.11,13.57,166,0,292.68,69,British Airways,360,387,628,360
CA303,DEN,ATL,2023-01-18,06:19:00,2022-10-29,Travel Agency,4764,45,First Class,426.25,Discount,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-18,Non-Holiday,0,Storm,39.47,14.08,8.01,152,0,1327.86,81,Air Canada,17,32,379,17
BA202,DEN,SFO,2023-06-08,18:58:00,2023-05-29,Online,4531,34,First Class,816.19,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-08,Non-Holiday,0,Rain,9.92,18.2,49.15,157,0,289.92,10,British Airways,158,244,1138,158
AA100,JFK,LAS,2023-06-13,05:31:00,2023-06-05,Travel Agency,3146,55,Business,514.96,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-13,Non-Holiday,0,Storm,-2.2,6.08,46.39,162,0,842.21,8,American Airlines,163,251,331,163
CA303,DFW,SFO,2023-08-09,05:02:00,2023-06-20,Travel Agency,2750,32,Economy,920.64,Premium,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-09,Non-Holiday,0,Clear,7.07,7.69,21.77,188,0,841.14,50,Air Canada,220,266,302,220
DA404,JFK,ATL,2023-03-16,07:04:00,2023-01-30,Online,4201,56,Economy,604.13,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-16,Non-Holiday,0,Clear,-7.63,8.81,35.81,81,0,1305.14,45,Delta Airlines,74,125,424,74
CA303,DFW,ATL,2023-12-10,03:15:00,2023-10-26,Online,1783,63,First Class,277.21,Discount,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-10,Non-Holiday,0,Snow,16.16,13.3,15.6,90,0,953.93,45,Air Canada,343,394,195,343
BA202,LAX,LAS,2023-01-22,07:38:00,2023-01-05,Travel Agency,1398,18,Business,1487.87,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-22,Non-Holiday,0,Storm,30.77,8.74,8.9,4,0,260.56,17,British Airways,21,100,458,21
CA303,DEN,MIA,2023-04-22,13:46:00,2023-02-06,Travel Agency,1446,24,First Class,237.42,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,-0.66,8.03,1.66,191,0,1378.15,75,Air Canada,111,132,826,111
CA303,LAX,LAS,2023-07-06,15:35:00,2023-05-06,Online,2642,57,Business,878.55,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-06,Non-Holiday,0,Snow,12.26,11.99,27.05,135,0,1271.11,61,Air Canada,186,221,935,186
EA505,DFW,SEA,2023-06-29,10:12:00,2023-05-19,Phone,1304,20,Business,1253.01,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Snow,-3.97,4.7,6.09,31,0,376.19,41,Emirates,179,234,612,179
CA303,ORD,MIA,2023-03-08,06:20:00,2023-01-24,Phone,2141,43,First Class,722.11,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-08,Non-Holiday,0,Rain,28.85,4.44,22.65,193,0,274.56,43,Air Canada,66,119,380,66
BA202,DEN,SEA,2023-06-29,05:01:00,2023-04-13,Online,1420,29,Business,1211.83,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Fog,31.9,17.97,25.97,201,0,343.12,77,British Airways,179,198,301,179
BA202,DFW,ATL,2023-10-31,10:27:00,2023-10-08,Online,3363,61,Business,1441.02,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Storm,12.29,0.15,47.22,154,0,1252.13,23,British Airways,303,376,627,303
BA202,DEN,SFO,2023-03-08,16:21:00,2023-01-22,Online,1194,47,First Class,977.11,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-08,Non-Holiday,0,Rain,38.01,10.16,7.17,92,0,652.14,45,British Airways,66,117,981,66
BA202,ORD,SEA,2023-02-03,20:48:00,2022-11-13,Travel Agency,1430,29,First Class,1397.4,Premium,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-03,Non-Holiday,0,Fog,38.19,4.47,10.53,13,0,615.75,82,British Airways,33,47,1248,33
CA303,DEN,SEA,2023-06-26,05:05:00,2023-03-23,Phone,2497,64,First Class,657.52,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-26,Non-Holiday,0,Fog,-8.77,18.16,22.12,211,0,352.39,95,Air Canada,176,177,305,176
AA100,LAX,SFO,2023-01-19,04:34:00,2022-11-12,Online,2017,19,First Class,443.11,Regular,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Snow,1.9,10.85,21.54,53,0,555.41,68,American Airlines,18,46,274,18
AA100,LAX,ATL,2023-01-21,20:30:00,2022-12-04,Online,1870,31,Business,781.38,Premium,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-21,Non-Holiday,0,Snow,39.95,2.34,26.07,194,0,1041.6,48,American Airlines,20,68,1230,20
DA404,JFK,MIA,2023-12-09,09:39:00,2023-10-19,Online,2868,52,Economy,285.54,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-09,Non-Holiday,0,Snow,35.89,0.01,23.79,38,0,904.54,51,Delta Airlines,342,387,579,342
CA303,DFW,MIA,2023-01-02,16:12:00,2022-10-02,Phone,1570,55,Business,245.48,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-02,Non-Holiday,0,Storm,-4.15,11.11,17.5,81,0,239.74,92,Air Canada,1,5,972,1
EA505,ORD,SFO,2023-07-01,23:30:00,2023-05-18,Travel Agency,2363,58,Economy,1159.42,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Rain,32.98,19.71,19.31,6,0,1027.01,44,Emirates,181,233,1410,181
AA100,ORD,ATL,2023-04-30,12:38:00,2023-02-17,Online,2692,56,Economy,959.67,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-30,Non-Holiday,0,Clear,14.15,14.9,4.62,141,0,686.42,72,American Airlines,119,143,758,119
EA505,JFK,SFO,2023-04-07,12:53:00,2023-03-03,Online,2040,23,First Class,247.41,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Rain,-3.68,14.07,19.89,70,0,756.25,35,Emirates,96,157,773,96
AA100,JFK,SFO,2023-02-20,10:20:00,2022-12-18,Phone,1667,54,Business,1060.46,Regular,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-20,Non-Holiday,0,Rain,32.9,9.19,16.95,134,0,810.83,64,American Airlines,50,82,620,50
DA404,LAX,SEA,2023-02-27,01:01:00,2023-01-07,Phone,993,43,First Class,1013.06,Premium,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-27,Non-Holiday,0,Fog,20.86,14.06,44.16,27,0,289.44,51,Delta Airlines,57,102,61,57
DA404,ORD,MIA,2023-06-02,23:10:00,2023-04-23,Phone,2129,21,Business,668.06,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-02,Non-Holiday,0,Snow,19.25,1.87,30.31,5,0,436.58,40,Delta Airlines,152,208,1390,152
AA100,DEN,LAS,2023-07-10,10:01:00,2023-04-16,Travel Agency,737,53,First Class,302.67,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-10,Non-Holiday,0,Storm,-7.6,15.42,10.12,13,0,867.3,85,American Airlines,190,201,601,190
BA202,ORD,MIA,2023-01-04,02:16:00,2022-10-24,Travel Agency,379,51,Economy,1348.16,Discount,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-04,Non-Holiday,0,Rain,18.7,17.35,29.44,234,0,444.69,72,British Airways,3,27,136,3
BA202,ORD,SEA,2023-07-03,05:57:00,2023-05-19,Travel Agency,4942,25,First Class,880.13,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-03,Non-Holiday,0,Snow,12.49,11.63,16.47,49,0,922.12,45,British Airways,183,234,357,183
CA303,JFK,LAS,2023-05-26,11:32:00,2023-03-04,Online,3001,26,Business,1142.17,Premium,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Rain,13.51,10.02,12.77,69,0,679.37,83,Air Canada,145,158,692,145
AA100,DFW,ATL,2023-09-08,08:02:00,2023-06-16,Phone,1022,49,First Class,672.68,Premium,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-08,Non-Holiday,0,Clear,-2.02,14.35,12.5,143,1,1325.89,84,American Airlines,250,262,482,250
EA505,ORD,SFO,2023-06-05,15:00:00,2023-05-27,Phone,2450,64,Economy,451.85,Premium,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Fog,2.53,10.66,38.7,238,0,477.29,9,Emirates,155,242,900,155
CA303,LAX,ATL,2023-03-07,16:24:00,2023-01-13,Phone,1794,60,First Class,882.03,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-07,Non-Holiday,0,Snow,13.55,16.68,18.12,111,0,709.11,53,Air Canada,65,108,984,65
EA505,DFW,ATL,2023-09-08,06:52:00,2023-08-06,Online,3273,47,First Class,392.33,Discount,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-08,Non-Holiday,0,Clear,-2.02,14.35,12.5,150,0,721.29,33,Emirates,250,313,412,250
BA202,DFW,SFO,2023-07-03,06:43:00,2023-05-25,Travel Agency,886,61,Business,1000.41,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-03,Non-Holiday,0,Rain,30.37,16.84,42.62,68,0,227.93,39,British Airways,183,240,403,183
BA202,ORD,LAS,2023-09-26,06:29:00,2023-08-08,Travel Agency,827,38,Business,885.14,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Rain,14.64,12.09,17.1,58,0,477.32,49,British Airways,268,315,389,268
EA505,JFK,SFO,2023-02-26,07:54:00,2022-12-18,Online,4811,24,Business,1482.43,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-26,Non-Holiday,0,Storm,3.33,9.29,35.53,187,0,794.89,70,Emirates,56,82,474,56
EA505,JFK,LAS,2023-11-02,03:10:00,2023-09-26,Online,3384,25,Business,557.12,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-02,Non-Holiday,0,Clear,13.31,6.91,42.2,239,0,191.53,37,Emirates,305,364,190,305
BA202,LAX,SFO,2023-04-10,06:41:00,2023-01-12,Travel Agency,3327,52,First Class,605.31,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-10,Non-Holiday,0,Clear,-0.49,11.48,36.66,58,0,930.95,88,British Airways,99,107,401,99
BA202,JFK,LAS,2023-10-31,10:52:00,2023-09-16,Phone,2381,28,Economy,1034.81,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Clear,-6.98,17.09,16.09,166,0,335.6,45,British Airways,303,354,652,303
BA202,LAX,ATL,2023-07-05,14:51:00,2023-05-25,Online,2428,68,Business,420.26,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-05,Non-Holiday,0,Fog,27.95,15.5,29.12,134,0,140.5,41,British Airways,185,240,891,185
DA404,DEN,MIA,2023-10-21,17:17:00,2023-07-15,Phone,2792,49,Economy,275.52,Discount,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-21,Non-Holiday,0,Rain,23.27,9.09,28.98,91,0,1155.67,98,Delta Airlines,293,291,1037,293
BA202,LAX,SEA,2023-04-22,23:55:00,2023-04-07,Travel Agency,3497,58,Business,445.62,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Clear,26.55,15.75,6.67,30,0,1378.15,15,British Airways,111,192,1435,111
EA505,ORD,SFO,2023-08-03,21:54:00,2023-07-08,Phone,2741,47,Business,164.97,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-03,Non-Holiday,0,Snow,29.28,5.2,32.12,48,0,602.79,26,Emirates,214,284,1314,214
DA404,ORD,LAS,2023-10-04,08:48:00,2023-07-08,Online,3109,47,Business,677.64,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-04,Non-Holiday,0,Snow,33.29,18.44,25.2,10,0,229.03,88,Delta Airlines,276,284,528,276
BA202,LAX,SEA,2023-09-06,11:42:00,2023-06-09,Travel Agency,996,32,First Class,1469.74,Discount,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-06,Non-Holiday,0,Storm,-4.12,0.03,14.13,30,0,1272.35,89,British Airways,248,255,702,248
DA404,LAX,SFO,2023-06-28,14:47:00,2023-04-13,Phone,2632,33,First Class,407.55,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-28,Non-Holiday,0,Fog,-0.02,8.73,36.32,82,0,407.5,76,Delta Airlines,178,198,887,178
EA505,ORD,SEA,2023-12-09,06:16:00,2023-11-17,Travel Agency,3250,44,First Class,1470.18,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-09,Non-Holiday,0,Storm,19.56,19.0,18.14,204,0,1019.88,22,Emirates,342,416,376,342
EA505,DFW,SFO,2023-05-13,16:27:00,2023-03-02,Travel Agency,2918,29,First Class,736.66,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Storm,18.53,10.32,21.98,92,0,316.49,72,Emirates,132,156,987,132
DA404,JFK,SEA,2023-03-10,15:38:00,2023-02-17,Travel Agency,894,61,First Class,170.22,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Fog,24.65,5.63,1.74,48,0,124.3,21,Delta Airlines,68,143,938,68
CA303,DFW,SEA,2023-10-25,20:16:00,2023-08-22,Travel Agency,1911,52,First Class,1030.57,Discount,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-25,Non-Holiday,0,Storm,30.75,3.56,8.72,89,0,733.89,64,Air Canada,297,329,1216,297
BA202,DFW,SFO,2023-10-31,11:40:00,2023-08-06,Phone,1647,36,Economy,520.28,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Fog,15.97,6.95,47.33,31,0,306.61,86,British Airways,303,313,700,303
CA303,JFK,SEA,2023-12-22,05:44:00,2023-10-19,Online,4378,40,Business,982.07,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-22,Non-Holiday,0,Storm,12.11,4.08,23.85,137,0,333.93,64,Air Canada,355,387,344,355
BA202,DFW,ATL,2023-02-11,10:49:00,2023-02-10,Online,1059,38,Business,247.55,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-11,Non-Holiday,0,Clear,1.75,4.28,10.77,112,0,585.03,1,British Airways,41,136,649,41
EA505,ORD,SFO,2023-11-21,20:30:00,2023-09-20,Travel Agency,3587,56,Economy,1348.96,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-21,Non-Holiday,0,Rain,21.25,16.26,19.96,112,0,255.61,62,Emirates,324,358,1230,324
EA505,DEN,SFO,2023-04-06,17:13:00,2023-01-29,Travel Agency,841,62,First Class,150.66,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-06,Non-Holiday,0,Snow,0.11,16.21,3.7,69,0,1216.94,67,Emirates,95,124,1033,95
DA404,LAX,SFO,2023-02-19,14:54:00,2023-02-09,Travel Agency,3018,57,First Class,630.74,Premium,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-19,Non-Holiday,0,Fog,7.65,17.87,5.73,30,0,1004.67,10,Delta Airlines,49,135,894,49
AA100,ORD,LAS,2023-08-06,06:40:00,2023-07-07,Online,4965,48,First Class,535.69,Discount,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-06,Non-Holiday,0,Snow,28.28,2.97,6.67,34,0,712.95,30,American Airlines,217,283,400,217
BA202,LAX,LAS,2023-05-23,21:22:00,2023-05-17,Travel Agency,2092,33,Economy,1180.82,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-23,Non-Holiday,0,Storm,26.81,1.69,27.46,51,0,208.67,6,British Airways,142,232,1282,142
AA100,ORD,SFO,2023-12-05,09:40:00,2023-11-20,Phone,3390,47,Business,843.89,Regular,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-05,Non-Holiday,0,Clear,14.03,6.6,4.73,111,0,1375.38,15,American Airlines,338,419,580,338
EA505,ORD,SEA,2023-07-31,23:33:00,2023-05-14,Online,677,43,Economy,1105.99,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-31,Non-Holiday,0,Storm,-1.15,13.18,4.88,62,0,1121.29,78,Emirates,211,229,1413,211
AA100,LAX,ATL,2023-03-29,08:36:00,2022-12-20,Online,3285,26,First Class,1223.17,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-29,Non-Holiday,0,Storm,10.0,18.69,37.23,32,0,204.48,99,American Airlines,87,84,516,87
CA303,LAX,LAS,2023-07-21,10:34:00,2023-06-10,Travel Agency,4198,55,First Class,1283.58,Discount,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Clear,34.56,4.32,20.07,76,0,308.31,41,Air Canada,201,256,634,201
AA100,JFK,LAS,2023-04-23,04:08:00,2023-03-18,Online,314,22,Business,128.04,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-23,Non-Holiday,0,Snow,7.14,18.18,23.88,134,0,507.68,36,American Airlines,112,172,248,112
BA202,DFW,LAS,2023-05-18,03:16:00,2023-04-11,Phone,2631,56,Business,560.01,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-18,Non-Holiday,0,Storm,-7.2,14.09,3.57,26,0,1281.6,37,British Airways,137,196,196,137
CA303,DEN,LAS,2023-01-19,03:47:00,2023-01-07,Phone,4115,34,First Class,819.41,Regular,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Snow,1.99,10.78,38.67,228,0,960.52,12,Air Canada,18,102,227,18
DA404,LAX,SFO,2023-06-04,10:45:00,2023-05-19,Phone,1199,48,Economy,191.8,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-04,Non-Holiday,0,Clear,29.2,10.23,28.31,223,0,1018.83,16,Delta Airlines,154,234,645,154
BA202,DFW,LAS,2023-06-29,07:37:00,2023-05-18,Travel Agency,2239,67,First Class,497.44,Regular,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Snow,8.95,13.35,10.45,204,0,1287.19,42,British Airways,179,233,457,179
CA303,ORD,ATL,2023-05-16,15:31:00,2023-03-02,Phone,1000,23,First Class,1066.85,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Snow,39.41,18.11,3.17,2,0,1229.85,75,Air Canada,135,156,931,135
DA404,JFK,SFO,2023-05-26,06:32:00,2023-05-10,Phone,4571,68,Economy,531.2,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Rain,-4.16,9.73,23.2,22,0,1028.78,16,Delta Airlines,145,225,392,145
AA100,ORD,ATL,2023-05-08,11:29:00,2023-03-10,Phone,1507,66,First Class,265.02,Discount,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-08,Non-Holiday,0,Fog,32.16,2.45,21.48,3,0,349.5,59,American Airlines,127,164,689,127
BA202,DEN,SEA,2023-06-29,05:01:00,2023-04-13,Online,1420,29,Business,1211.83,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Clear,24.73,2.35,1.16,188,0,1254.39,77,British Airways,179,198,301,179
BA202,LAX,MIA,2023-06-07,02:22:00,2023-04-10,Travel Agency,4886,67,First Class,1031.26,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Storm,21.71,12.58,9.13,142,0,536.84,58,British Airways,157,195,142,157
DA404,DFW,MIA,2023-06-07,04:48:00,2023-04-04,Travel Agency,1737,43,Business,1468.49,Regular,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Storm,33.67,2.85,13.27,219,0,763.85,64,Delta Airlines,157,189,288,157
BA202,ORD,MIA,2023-12-16,13:41:00,2023-10-18,Travel Agency,3076,52,Economy,951.86,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-16,Non-Holiday,0,Snow,-8.69,14.47,36.24,33,0,899.72,59,British Airways,349,386,821,349
